Gx,Gy,Gz,Ax,Ay,Az,timestamp
-158.25243902439027,-509.1865853658537,68.63048780487806,-0.837646484375,-0.311279296875,-1.1243896484375,1760516980.5604994
17.17439024390244,-220.9548780487805,179.11829268292684,-0.651123046875,-0.074951171875,0.64013671875,1760516980.6708608
25.284146341463416,173.25243902439027,-2.8329268292682928,-0.6453857421875,0.09912109375,0.927001953125,1760516980.780624
57.90609756097561,186.30121951219516,-19.784146341463416,-1.0408935546875,0.4617919921875,1.9835205078125,1760516980.89615
47.052439024390246,173.00853658536587,-41.491463414634154,-0.3616943359375,-0.039794921875,-0.4161376953125,1760516981.0102994
1.9304878048780487,-376.4426829268293,161.19146341463417,-0.7755126953125,-0.180419921875,0.42529296875,1760516981.119575
60.52804878048781,156.48414634146343,13.569512195121954,-0.879638671875,0.3602294921875,1.570556640625,1760516981.2285123
-58.679268292682934,-240.3451219512195,87.95975609756098,-0.2703857421875,0.01171875,-0.5389404296875,1760516981.3396854
382.54024390243904,-20.528048780487804,38.264634146341464,-2.0,0.5443115234375,1.8829345703125,1760516981.4512413
-17.032926829268295,289.8987804878049,-177.8329268292683,0.839599609375,1.075927734375,0.782958984375,1760516981.564174
-12.276829268292683,-509.49146341463415,82.71585365853659,-0.5634765625,-0.4566650390625,-0.1405029296875,1760516981.674858
10.345121951219513,190.0207317073171,315.7646341463415,-0.3681640625,0.3282470703125,1.2650146484375,1760516981.784514
-255.44756097560978,-316.1987804878049,-475.15000000000003,-1.64111328125,1.2943115234375,-0.5123291015625,1760516981.8935792
299.30853658536586,180.99634146341467,398.1426829268293,-0.963134765625,-0.862060546875,1.99993896484375,1760516982.0028036
-71.42317073170732,214.59390243902442,167.04512195121953,-0.34326171875,0.98046875,0.72998046875,1760516982.114459
-79.16707317073171,-137.41829268292682,-400.8207317073171,-1.3282470703125,0.9222412109375,1.3035888671875,1760516982.2242417
37.41829268292683,504.2280487804879,92.71585365853659,0.5030517578125,-0.341064453125,-0.15631103515625,1760516982.3382678
-227.21585365853662,-678.2719512195123,131.92317073170733,-1.3214111328125,0.39501953125,0.6781005859375,1760516982.4485264
157.11341463414635,196.78902439024392,-75.75975609756098,-1.31005859375,1.3046875,1.982666015625,1760516982.5608842
186.0768292682927,205.63048780487807,23.569512195121956,0.341064453125,-0.601806640625,0.33154296875,1760516982.6715214
-204.47195121951222,-485.34512195121954,372.1060975609756,-0.6834716796875,-0.3616943359375,-0.823974609375,1760516982.7814813
66.86951219512196,367.8256097560976,-531.0646341463414,-2.0,1.99993896484375,1.99993896484375,1760516982.8945553
312.84512195121954,412.8865853658537,23.69146341463415,0.2060546875,-1.5550537109375,1.99993896484375,1760516983.0062222
47.296341463414635,-255.8329268292683,248.87439024390247,-0.854248046875,-0.266357421875,-1.5145263671875,1760516983.117206
-22.94756097560976,-104.73536585365855,125.45975609756098,-1.4019775390625,0.6226806640625,1.9312744140625,1760516983.2264113
49.613414634146345,87.09390243902439,-137.5890243902439,-0.64306640625,1.0203857421875,1.5550537109375,1760516983.3405368
-32.21585365853659,-87.72317073170733,42.53292682926829,-0.1063232421875,-0.0052490234375,0.424560546875,1760516983.4498603
9.43048780487805,-18.271951219512196,-22.101219512195122,-0.6112060546875,0.8973388671875,1.597412109375,1760516983.5594413
23.271951219512196,-14.552439024390244,-23.503658536585366,-0.2794189453125,0.191162109375,0.6419677734375,1760516983.6685843
145.1621951219512,97.52073170731708,-22.710975609756098,-2.0,0.36083984375,1.1048583984375,1760516983.778488
-193.37439024390247,-142.23536585365855,113.14268292682928,-0.400390625,0.22509765625,0.99267578125,1760516983.887635
-77.82560975609756,-49.857317073170734,-41.674390243902444,-0.1038818359375,0.263916015625,0.7677001953125,1760516983.9969
-5.020731707317074,-51.99146341463415,46.61829268292683,-0.090087890625,0.09521484375,0.763671875,1760516984.1074564
116.62560975609757,-52.66219512195122,41.801219512195125,-0.3817138671875,0.0576171875,1.1864013671875,1760516984.2171817
-313.0085365853659,-66.99146341463415,-266.24756097560976,-0.2003173828125,0.142578125,1.016357421875,1760516984.3266068
-3.86219512195122,-1.5036585365853659,121.92317073170733,-0.1123046875,-0.2235107421875,0.8284912109375,1760516984.441929
151.56463414634146,-54.674390243902444,174.30121951219513,-0.1953125,0.11328125,1.068359375,1760516984.5538826
48.63780487804878,-32.17439024390244,-44.113414634146345,0.1116943359375,0.5582275390625,0.462158203125,1760516984.6671479
-30.874390243902443,-39.613414634146345,-98.50365853658538,-0.30517578125,0.5479736328125,1.0902099609375,1760516984.778389
-252.21585365853662,-96.1987804878049,41.00853658536585,-0.0137939453125,0.0201416015625,0.98876953125,1760516984.8905632
181.68658536585366,138.86219512195123,151.13048780487807,-0.1185302734375,0.0428466796875,1.2789306640625,1760516984.9999812
237.72317073170734,-42.96707317073171,59.60609756097561,-0.1842041015625,0.436279296875,1.109130859375,1760516985.1089911
1.5646341463414632,-87.54024390243903,-68.56463414634148,0.029052734375,0.4207763671875,0.512939453125,1760516985.2186983
-380.3256097560976,19.837804878048786,-38.869512195121956,-0.0360107421875,0.0570068359375,1.2353515625,1760516985.3312955
153.2719512195122,-17.235365853658536,21.496341463414637,-0.0419921875,-0.149169921875,1.243408203125,1760516985.4433668
-147.82560975609758,0.630487804878049,-51.91829268292683,-0.1888427734375,0.8427734375,0.6065673828125,1760516985.5524518
94.12560975609757,37.459756097560984,42.2280487804878,0.0023193359375,-0.0489501953125,1.392333984375,1760516985.662628
-16.9109756097561,-96.62560975609757,17.776829268292687,-0.126708984375,0.21484375,0.92724609375,1760516985.7747173
-3.740243902439025,4.289024390243903,13.874390243902441,0.0078125,0.009765625,0.873046875,1760516985.8840551
-12.459756097560977,40.93536585365854,8.935365853658539,-0.0361328125,0.0606689453125,1.221923828125,1760516985.9951136
-15.447560975609758,-19.003658536585366,25.276829268292687,-0.1063232421875,0.03271484375,1.02734375,1760516986.1058474
-1.3012195121951222,-29.552439024390246,-23.74756097560976,0.004150390625,-0.1376953125,0.88671875,1760516986.2193203
34.49146341463415,34.28902439024391,-57.10121951219513,0.0137939453125,0.5455322265625,0.853271484375,1760516986.3306289
-17.825609756097563,43.37439024390245,-22.345121951219515,0.133056640625,-0.19873046875,0.8499755859375,1760516986.4411545
63.3329268292683,-14.308536585365855,9.606097560975611,-0.028076171875,0.1820068359375,0.95556640625,1760516986.5514061
-13.923170731707318,-34.735365853658536,-27.284146341463416,-0.1026611328125,-0.15625,1.080322265625,1760516986.6617057
-19.95975609756098,-23.332926829268292,13.569512195121954,-0.0391845703125,0.1181640625,0.861328125,1760516986.7752004
23.271951219512196,-4.552439024390244,10.39878048780488,-0.0220947265625,-0.0506591796875,0.8387451171875,1760516986.8854508
-36.240243902439026,19.593902439024394,-40.150000000000006,-0.0499267578125,-0.075927734375,1.0863037109375,1760516986.9967225
-88.19146341463414,-54.369512195121956,-12.040243902439023,-0.0421142578125,-0.15771484375,0.748779296875,1760516987.1079025
24.369512195121953,5.996341463414635,8.996341463414636,0.036865234375,-0.1092529296875,1.2745361328125,1760516987.2188663
1.5646341463414632,-30.040243902439023,13.325609756097563,-0.0780029296875,-0.2569580078125,0.8780517578125,1760516987.3325012
44.12560975609756,-18.271951219512196,-27.101219512195122,-0.121826171875,-0.103515625,1.18994140625,1760516987.447924
17.479268292682928,-17.662195121951218,-15.332926829268294,0.033447265625,-0.006103515625,1.0550537109375,1760516987.5640128
13.2109756097561,20.081707317073175,-26.369512195121953,-0.06982421875,0.1297607421875,0.99755859375,1760516987.6734624
36.44268292682927,-6.1987804878048784,13.813414634146344,-0.0269775390625,-0.0753173828125,0.84912109375,1760516987.7853096
38.15,10.996341463414636,2.5329268292682934,-0.05078125,0.037353515625,0.9859619140625,1760516987.9003756
53.82073170731707,-63.271951219512204,44.7280487804878,-0.1099853515625,0.0928955078125,0.9749755859375,1760516988.0134573
20.101219512195122,-31.62560975609756,21.740243902439026,-0.0247802734375,0.266845703125,0.687744140625,1760516988.125002
