Gx,Gy,Gz,Ax,Ay,Az,timestamp
48.91219512195122,19.014634146341464,-2.973780487804878,-0.6470947265625,0.130859375,0.744384765625,1760517095.635582
3.9121951219512194,-25.924390243902444,-17.851829268292683,-0.4937744140625,0.2640380859375,0.6663818359375,1760517095.7450361
9.4,3.5268292682926834,-7.546951219512196,-0.434814453125,0.2132568359375,0.5904541015625,1760517095.8540845
-23.160975609756097,-13.790243902439025,11.84329268292683,-0.8375244140625,0.3955078125,0.963134765625,1760517095.9631326
23.546341463414638,-30.558536585365857,-9.9859756097561,-0.606689453125,0.1124267578125,0.6968994140625,1760517096.0725255
-24.990243902439026,-46.16829268292683,-88.52256097560976,-0.581787109375,0.2529296875,0.942138671875,1760517096.181736
-2.429268292682927,62.12439024390245,-12.120121951219513,-0.3370361328125,-0.165283203125,0.0423583984375,1760517096.2924404
290.25365853658536,23.648780487804878,-56.51036585365854,-0.013671875,0.5303955078125,0.2215576171875,1760517096.4039714
28.424390243902444,-11.595121951219513,8.550609756097561,-0.743408203125,-0.0848388671875,0.6708984375,1760517096.5163481
57.143902439024394,-14.4,35.075,-0.71044921875,0.0184326171875,0.6412353515625,1760517096.6262486
38.91219512195122,-43.363414634146345,24.831097560975614,-0.661865234375,0.123046875,0.5823974609375,1760517096.7450256
53.97317073170732,-100.009756097561,70.92865853658537,-0.6531982421875,0.2193603515625,0.8424072265625,1760517096.861633
-128.10000000000002,-36.9609756097561,88.1237804878049,-0.1220703125,0.256591796875,0.2945556640625,1760517096.9753072
-867.368292682927,-360.43658536585366,-66.26646341463415,-2.0,-1.25390625,-0.0274658203125,1760517097.0864213
40.009756097560974,31.209756097560977,-62.72987804878049,-0.649658203125,-0.2158203125,0.6295166015625,1760517097.197264
115.009756097561,-17.631707317073175,25.623780487804883,-0.726318359375,0.1593017578125,0.6240234375,1760517097.310949
57.082926829268295,-64.8878048780488,29.465243902439028,-1.0029296875,0.1802978515625,0.9105224609375,1760517097.4261925
42.0219512195122,239.07560975609758,-280.7786585365854,0.0167236328125,-0.103271484375,-0.160400390625,1760517097.5363328
107.69268292682928,-45.55853658536586,-7.7908536585365855,-0.719970703125,-0.071044921875,0.5343017578125,1760517097.6467743
-2.307317073170732,-29.826829268292688,17.087195121951222,-0.736083984375,0.1610107421875,0.8551025390625,1760517097.7599657
45.00975609756098,-116.77804878048782,91.59939024390245,-0.1832275390625,0.4306640625,0.4271240234375,1760517097.8716836
-222.18536585365857,191.45365853658538,-29.742073170731707,-2.0,0.8043212890625,1.99993896484375,1760517097.982147
71.29024390243903,27.490243902439026,-72.30304878048781,-0.6502685546875,-0.102294921875,0.2008056640625,1760517098.0946808
7.814634146341464,-16.53414634146342,8.428658536585367,-0.5732421875,0.073974609375,0.67822265625,1760517098.209971
29.5219512195122,-31.41219512195122,49.52621951219513,-0.6365966796875,-0.002685546875,0.5914306640625,1760517098.3223975
