Gx,Gy,Gz,Ax,Ay,Az,timestamp
-8.128658536585366,-1.0292682926829269,-1.998170731707317,-0.5501708984375,-0.1187744140625,0.771484375,1760516673.2349315
-27.762804878048783,-8.407317073170733,-9.925,-0.5748291015625,-0.173828125,0.804443359375,1760516673.3442986
98.0908536585366,2.3853658536585365,13.489634146341464,-0.5877685546875,-0.1842041015625,0.7755126953125,1760516673.4589198
146.01768292682928,12.32439024390244,27.20914634146342,-0.6514892578125,0.1376953125,0.8333740234375,1760516673.5780945
68.51768292682928,-2.980487804878049,-3.8884146341463417,-0.556396484375,0.345458984375,0.726318359375,1760516673.6904528
3.151829268292683,20.8609756097561,23.306707317073172,-0.5638427734375,0.2314453125,0.7542724609375,1760516673.8028193
-98.73841463414635,-5.96829268292683,21.843292682926833,-0.5794677734375,0.1602783203125,0.7628173828125,1760516673.9142585
-179.4701219512195,12.141463414634147,-86.63231707317074,-0.5667724609375,-0.0777587890625,0.94189453125,1760516674.0282493
-87.3359756097561,-19.078048780487805,-23.21768292682927,-0.5753173828125,-0.181640625,0.82080078125,1760516674.1414356
-59.53109756097561,-13.71219512195122,-25.778658536585368,-0.5108642578125,-0.2769775390625,0.7413330078125,1760516674.2532327
-7.214024390243903,-11.029268292682927,-2.973780487804878,-0.5015869140625,-0.35595703125,0.74658203125,1760516674.3647542
22.420121951219514,-3.5292682926829273,6.904268292682928,-0.4947509765625,-0.335205078125,0.7579345703125,1760516674.477062
69.18841463414635,5.7390243902439035,24.526219512195127,-0.522705078125,-0.392333984375,0.796875,1760516674.5891802
56.07865853658537,24.763414634146343,26.050609756097565,-0.54150390625,-0.1485595703125,0.8128662109375,1760516674.7019074
40.529878048780496,12.263414634146343,4.099390243902439,-0.590087890625,-0.011474609375,0.8292236328125,1760516674.8157763
22.603048780487807,18.482926829268294,1.2335365853658538,-0.6082763671875,0.001220703125,0.781982421875,1760516674.9292495
17.115243902439026,21.714634146341467,19.282317073170734,-0.597412109375,0.06640625,0.7197265625,1760516675.044156
-15.750609756097562,23.604878048780492,-9.315243902439025,-0.669921875,0.0875244140625,0.7406005859375,1760516675.156084
-15.445731707317075,11.531707317073172,-10.473780487804879,-0.695556640625,0.07470703125,0.7103271484375,1760516675.2693052
4.432317073170732,-3.71219512195122,1.355487804878049,-0.6934814453125,0.0538330078125,0.72509765625,1760516675.3790784
-2.2750000000000004,-7.980487804878049,2.08719512195122,-0.6783447265625,0.036376953125,0.7021484375,1760516675.494977
-0.44573170731707323,-7.065853658536586,-1.2054878048780489,-0.674560546875,0.060791015625,0.7073974609375,1760516675.608142
-1.604268292682927,-11.029268292682927,-3.095731707317073,-0.6649169921875,0.06494140625,0.73486328125,1760516675.719338
-3.0067073170731713,-16.821951219512197,-1.754268292682927,-0.6336669921875,0.0390625,0.754150390625,1760516675.8316367
-3.677439024390244,-17.79756097560976,-4.620121951219512,-0.57763671875,0.0341796875,0.7420654296875,1760516675.951055
-1.9091463414634149,-9.870731707317074,-0.9615853658536586,-0.5782470703125,0.0140380859375,0.773193359375,1760516676.061939
-0.628658536585366,-7.431707317073171,-1.998170731707317,-0.59228515625,0.0042724609375,0.8267822265625,1760516676.1721885
-9.348170731707318,-3.7731707317073178,-3.9493902439024393,-0.57470703125,0.0,0.822021484375,1760516676.2873929
-11.177439024390244,0.3731707317073171,-9.010365853658538,-0.5738525390625,-0.0546875,0.8179931640625,1760516676.410265
-15.872560975609758,-1.3951219512195123,-1.9371951219512196,-0.555419921875,-0.049560546875,0.8114013671875,1760516676.520165
-9.165243902439025,2.202439024390244,-4.376219512195122,-0.556884765625,-0.0863037109375,0.7884521484375,1760516676.635255
-0.3237804878048781,4.092682926829269,0.07500000000000004,-0.5682373046875,-0.099853515625,0.8056640625,1760516676.7514064
5.407926829268293,7.32439024390244,2.2701219512195125,-0.5733642578125,-0.0865478515625,0.7969970703125,1760516676.8606503
3.334756097560976,9.031707317073172,2.4530487804878054,-0.5977783203125,-0.092041015625,0.8016357421875,1760516676.9718063
4.493292682926829,5.982926829268293,2.8798780487804883,-0.605712890625,-0.0645751953125,0.78564453125,1760516677.0829797
6.627439024390244,11.348780487804879,2.33109756097561,-0.6363525390625,-0.0826416015625,0.790283203125,1760516677.199651
12.846951219512196,11.897560975609757,6.111585365853659,-0.6522216796875,-0.010498046875,0.75390625,1760516677.3211703
44.67621951219513,16.10487804878049,10.014024390243902,-0.684326171875,0.0474853515625,0.7523193359375,1760516677.4387732
4.24939024390244,8.239024390243904,-1.327439024390244,-0.682373046875,0.0626220703125,0.73193359375,1760516677.550744
12.481097560975611,1.531707317073171,8.184756097560976,-0.6839599609375,0.0675048828125,0.7261962890625,1760516677.6629093
0.22499999999999998,-6.7,-0.8396341463414635,-0.6884765625,0.0738525390625,0.748779296875,1760516677.7769902
-3.5554878048780494,-15.114634146341464,-0.5347560975609756,-0.650634765625,0.0772705078125,0.739990234375,1760516677.887794
-3.1896341463414637,-27.309756097560978,-4.925,-0.6131591796875,0.0706787109375,0.7445068359375,1760516677.997238
-4.592073170731708,-8.163414634146342,-2.9128048780487803,-0.5950927734375,0.026123046875,0.7786865234375,1760516678.1110528
-21.726219512195122,3.726829268292683,-22.607926829268294,-0.60498046875,0.058349609375,0.8018798828125,1760516678.2267642
-6.482317073170733,-1.151219512195122,-4.010365853658537,-0.58203125,0.0233154296875,0.7762451171875,1760516678.3399565
6.261585365853659,1.104878048780488,2.2701219512195125,-0.5802001953125,0.0015869140625,0.7698974609375,1760516678.453008
12.968902439024392,5.434146341463415,9.221341463414634,-0.581787109375,-0.0281982421875,0.7677001953125,1760516678.5662367
23.639634146341464,9.702439024390245,15.928658536585369,-0.5931396484375,0.0361328125,0.7664794921875,1760516678.6810524
30.52987804878049,5.1902439024390254,21.66036585365854,-0.6260986328125,0.034912109375,0.783935546875,1760516678.7917597
17.542073170731708,2.3853658536585365,13.36768292682927,-0.6304931640625,0.0894775390625,0.7840576171875,1760516678.9028609
-8.982317073170732,-5.114634146341464,-9.498170731707319,-0.62939453125,0.0972900390625,0.7841796875,1760516679.0139325
-15.201829268292684,-21.090243902439028,-8.766463414634147,-0.59375,0.0626220703125,0.7611083984375,1760516679.1264699
-3.860365853658537,-8.773170731707317,-2.729878048780488,-0.5689697265625,0.0679931640625,0.8011474609375,1760516679.239404
-1.7871951219512199,0.25121951219512195,-4.376219512195122,-0.55224609375,0.06884765625,0.795166015625,1760516679.3535364
1.5664634146341463,6.165853658536586,1.2945121951219514,-0.5836181640625,0.05078125,0.79345703125,1760516679.4693851
-4.226219512195122,9.763414634146343,-5.778658536585366,-0.6185302734375,-0.008056640625,0.813720703125,1760516679.5803125
-9.8359756097561,-1.3341463414634147,-12.303048780487806,-0.615966796875,-0.0341796875,0.8355712890625,1760516679.6941588
0.7737804878048781,-4.626829268292683,-1.0835365853658536,-0.5831298828125,-0.02001953125,0.7979736328125,1760516679.8063111
-4.957926829268294,-0.6024390243902439,-4.559146341463415,-0.5841064453125,-0.0430908203125,0.810546875,1760516679.9161847
3.2128048780487806,8.848780487804879,-3.522560975609756,-0.603271484375,-0.0380859375,0.8089599609375,1760516680.026473
0.5298780487804878,6.287804878048782,-2.364024390243902,-0.61279296875,-0.0267333984375,0.7841796875,1760516680.1393166
1.8103658536585365,3.726829268292683,-0.5957317073170731,-0.642333984375,-0.025390625,0.808837890625,1760516680.2509065
3.0298780487804877,-5.541463414634147,-2.6689024390243903,-0.634765625,-0.01611328125,0.8199462890625,1760516680.3621256
-0.26280487804878055,-0.5414634146341464,-4.010365853658537,-0.55029296875,-0.0269775390625,0.756103515625,1760516680.4739091
4.554268292682927,7.812195121951221,3.9774390243902444,-0.6197509765625,-0.017578125,0.7867431640625,1760516680.5847778
-0.26280487804878055,5.921951219512196,5.014024390243903,-0.6458740234375,0.005615234375,0.7926025390625,1760516680.6958902
-1.1164634146341466,3.05609756097561,6.84329268292683,-0.60888671875,-0.0135498046875,0.768310546875,1760516680.8077364
-7.579878048780489,1.0439024390243905,5.379878048780489,-0.6024169921875,-0.0889892578125,0.7802734375,1760516680.9209275
-36.05548780487805,-2.1878048780487807,1.2335365853658538,-0.6126708984375,-0.05419921875,0.74658203125,1760516681.03168
-15.201829268292684,13.543902439024391,2.3920731707317078,-0.64306640625,-0.0928955078125,0.762451171875,1760516681.1419368
15.164024390243904,16.28780487804878,13.733536585365854,-0.65966796875,-0.0772705078125,0.749755859375,1760516681.2562807
11.322560975609758,19.885365853658538,-5.778658536585366,-0.6793212890625,-0.020751953125,0.7242431640625,1760516681.3699958
35.16402439024391,16.043902439024393,-5.717682926829268,-0.679443359375,0.0458984375,0.6881103515625,1760516681.4821477
19.371341463414634,16.897560975609757,-1.9371951219512196,-0.689208984375,0.0869140625,0.63525390625,1760516681.5966256
10.164024390243902,11.104878048780488,6.721341463414635,-0.734375,0.1236572265625,0.65576171875,1760516681.7119935
-0.628658536585366,-2.1878048780487807,1.5384146341463416,-0.7646484375,0.118896484375,0.6632080078125,1760516681.8226678
-7.945731707317074,-14.139024390243904,-14.620121951219515,-0.7408447265625,0.0784912109375,0.6580810546875,1760516681.935535
-24.653048780487808,-7.858536585365854,-20.41280487804878,-0.740478515625,0.0460205078125,0.7015380859375,1760516682.0449212
